13,1892,217.75,188.25,82.17,197.52,1,-1,-1,-1
14,1898,168.34,140.88,117.41,310.62,1,-1,-1,-1
14,1894,506.45,164.77,96.74,259.75,1,-1,-1,-1
15,1898,173.75,142.43,116.54,312.52,1,-1,-1,-1
15,1894,512.74,164.45,98.80,259.48,1,-1,-1,-1
16,1901,283.30,210.45,50.43,134.84,1,-1,-1,-1
16,1898,173.38,142.07,118.22,316.73,1,-1,-1,-1
16,1894,516.62,168.29,102.42,259.20,1,-1,-1,-1
17,1901,286.65,202.99,56.99,144.51,1,-1,-1,-1
17,1898,179.91,144.79,116.23,315.84,1,-1,-1,-1
17,1894,519.14,170.65,105.25,261.90,1,-1,-1,-1
18,1901,293.18,203.10,54.44,142.46,1,-1,-1,-1
18,1898,180.42,152.11,121.36,315.44,1,-1,-1,-1
18,1894,527.44,166.25,102.28,261.98,1,-1,-1,-1
19,1901,293.57,203.63,52.53,142.18,1,-1,-1,-1
19,1898,187.30,150.93,122.06,317.91,1,-1,-1,-1
19,1894,537.36,162.14,101.02,265.52,1,-1,-1,-1
20,1901,297.20,204.38,52.85,146.16,1,-1,-1,-1
20,1898,202.84,157.59,126.23,304.56,1,-1,-1,-1
20,1894,540.08,161.93,100.24,263.26,1,-1,-1,-1
21,1902,163.40,166.37,59.54,227.72,1,-1,-1,-1
21,1901,305.67,209.85,52.75,144.35,1,-1,-1,-1
21,1898,211.25,150.46,127.30,301.60,1,-1,-1,-1
21,1894,549.94,160.11,94.49,262.32,1,-1,-1,-1
22,1902,153.99,166.10,64.79,231.15,1,-1,-1,-1
22,1901,310.71,206.59,55.38,147.94,1,-1,-1,-1
22,1898,216.36,161.07,138.30,297.56,1,-1,-1,-1
22,1894,560.20,159.00,86.86,262.75,1,-1,-1,-1
23,1902,145.42,170.17,61.48,224.95,1,-1,-1,-1
23,1901,314.53,208.58,54.45,145.94,1,-1,-1,-1
23,1898,224.05,160.98,142.69,298.40,1,-1,-1,-1
23,1894,570.14,160.17,78.23,255.34,1,-1,-1,-1
24,1904,-2.40,189.95,49.13,211.59,1,-1,-1,-1
24,1902,131.23,161.24,73.81,233.83,1,-1,-1,-1
24,1901,319.71,206.77,55.54,146.50,1,-1,-1,-1
24,1898,232.02,165.00,142.12,297.66,1,-1,-1,-1
24,1894,579.02,154.40,68.77,235.73,1,-1,-1,-1
25,1904,-2.92,186.33,50.55,238.38,1,-1,-1,-1
25,1902,127.57,165.62,76.45,232.55,1,-1,-1,-1
25,1898,241.95,168.66,136.37,296.54,1,-1,-1,-1
25,1894,586.79,148.72,59.75,212.63,1,-1,-1,-1
26,1906,245.49,175.70,44.75,122.38,1,-1,-1,-1
26,1904,-1.32,174.91,52.76,260.08,1,-1,-1,-1
26,1902,121.16,164.03,82.88,238.85,1,-1,-1,-1
26,1898,259.06,163.46,126.05,300.33,1,-1,-1,-1
26,1894,593.56,148.86,52.85,186.50,1,-1,-1,-1
27,1906,248.30,176.95,36.76,93.45,1,-1,-1,-1
27,1904,0.48,171.42,56.15,274.39,1,-1,-1,-1
27,1902,112.78,160.87,89.33,243.75,1,-1,-1,-1
27,1898,277.08,160.15,111.84,300.54,1,-1,-1,-1
28,1906,251.66,185.42,32.83,78.99,1,-1,-1,-1
28,1904,2.67,159.92,60.08,284.63,1,-1,-1,-1
28,1902,101.11,154.59,96.28,244.87,1,-1,-1,-1
28,1898,286.63,155.07,108.98,301.76,1,-1,-1,-1
29,1906,255.53,191.32,30.13,73.64,1,-1,-1,-1
29,1904,4.00,159.38,63.24,288.43,1,-1,-1,-1
29,1902,97.59,160.55,94.66,240.15,1,-1,-1,-1
29,1898,295.24,155.06,109.09,301.44,1,-1,-1,-1
30,1909,235.37,218.01,87.78,144.69,1,-1,-1,-1
30,1906,262.75,195.77,27.10,64.37,1,-1,-1,-1
30,1904,6.13,154.61,71.87,288.10,1,-1,-1,-1
30,1902,88.49,166.74,98.68,234.87,1,-1,-1,-1
30,1898,300.02,152.74,109.54,299.91,1,-1,-1,-1
31,1909,233.42,224.93,88.14,143.32,1,-1,-1,-1
31,1904,7.65,157.11,75.36,288.17,1,-1,-1,-1
31,1902,76.87,169.64,93.91,233.68,1,-1,-1,-1
31,1898,303.62,157.77,113.47,300.30,1,-1,-1,-1
32,1910,289.41,195.01,29.86,80.28,1,-1,-1,-1
32,1909,243.98,209.51,81.20,149.34,1,-1,-1,-1
32,1904,9.71,162.21,80.70,280.53,1,-1,-1,-1
32,1902,69.52,172.01,85.00,232.84,1,-1,-1,-1
32,1898,307.70,148.82,125.75,314.44,1,-1,-1,-1
33,1909,250.81,205.56,75.82,151.77,1,-1,-1,-1
33,1904,11.93,162.55,89.39,282.02,1,-1,-1,-1
33,1902,63.10,177.98,88.21,234.10,1,-1,-1,-1
33,1898,310.00,149.26,132.69,313.46,1,-1,-1,-1
34,1909,256.23,199.32,81.90,155.15,1,-1,-1,-1
34,1902,35.60,180.71,101.51,236.83,1,-1,-1,-1
34,1898,322.17,151.98,133.47,312.53,1,-1,-1,-1
35,1909,264.07,201.78,73.68,148.70,1,-1,-1,-1
35,1902,24.97,180.39,106.06,244.03,1,-1,-1,-1
35,1898,327.36,158.33,134.04,309.01,1,-1,-1,-1
36,1909,269.96,200.11,71.53,152.58,1,-1,-1,-1
36,1902,20.59,181.73,113.19,248.81,1,-1,-1,-1
36,1898,339.92,158.09,132.60,309.46,1,-1,-1,-1
37,1909,276.30,197.29,70.50,155.94,1,-1,-1,-1
37,1902,20.92,182.19,110.57,244.34,1,-1,-1,-1
37,1898,356.60,155.49,126.12,311.55,1,-1,-1,-1
38,1909,282.07,195.35,69.66,164.96,1,-1,-1,-1
38,1902,21.20,169.31,106.71,253.75,1,-1,-1,-1
38,1898,369.67,155.55,123.48,314.53,1,-1,-1,-1
39,1909,286.46,189.95,68.36,170.20,1,-1,-1,-1
39,1902,26.18,164.85,106.94,259.50,1,-1,-1,-1
39,1898,380.52,146.52,116.36,318.71,1,-1,-1,-1
40,1909,290.47,191.96,68.90,172.39,1,-1,-1,-1
40,1902,19.29,158.39,111.33,268.49,1,-1,-1,-1
40,1898,395.99,143.91,109.11,319.32,1,-1,-1,-1
41,1909,298.12,191.77,63.65,163.83,1,-1,-1,-1
41,1902,11.97,154.14,112.53,270.27,1,-1,-1,-1
41,1898,400.00,140.13,106.91,321.08,1,-1,-1,-1
42,1909,300.37,194.30,67.09,170.19,1,-1,-1,-1
42,1902,3.74,155.11,114.03,271.57,1,-1,-1,-1
42,1898,410.09,141.99,106.28,320.00,1,-1,-1,-1
43,1914,96.48,163.21,78.48,265.02,1,-1,-1,-1
43,1909,305.27,194.99,69.42,174.84,1,-1,-1,-1
43,1902,-0.91,153.13,111.13,266.42,1,-1,-1,-1
43,1898,418.27,143.69,108.31,314.83,1,-1,-1,-1
44,1914,103.07,155.01,85.48,280.93,1,-1,-1,-1
44,1909,307.56,198.35,72.87,169.43,1,-1,-1,-1
44,1902,-6.93,160.02,103.81,260.22,1,-1,-1,-1
44,1898,423.35,140.38,110.75,321.23,1,-1,-1,-1
45,1914,109.64,163.55,92.37,276.86,1,-1,-1,-1
45,1909,308.24,196.33,74.54,174.21,1,-1,-1,-1
45,1902,-8.12,159.10,97.69,258.12,1,-1,-1,-1
45,1898,424.47,142.56,113.58,320.87,1,-1,-1,-1
46,1914,109.71,160.89,97.37,280.94,1,-1,-1,-1
46,1909,307.85,195.25,75.28,174.92,1,-1,-1,-1
46,1902,-9.01,160.38,90.25,260.48,1,-1,-1,-1
46,1898,429.95,135.34,119.04,322.53,1,-1,-1,-1
47,1914,113.99,153.66,103.19,283.02,1,-1,-1,-1
47,1909,312.12,192.53,77.21,176.44,1,-1,-1,-1
47,1902,-12.28,151.63,79.94,248.05,1,-1,-1,-1
47,1898,434.59,135.08,127.21,324.14,1,-1,-1,-1
48,1914,122.83,161.08,110.10,277.46,1,-1,-1,-1
48,1909,316.58,190.77,80.95,174.91,1,-1,-1,-1
48,1902,-13.77,144.95,70.45,227.15,1,-1,-1,-1
48,1898,441.89,137.17,133.85,328.41,1,-1,-1,-1
49,1914,130.39,166.45,109.94,274.04,1,-1,-1,-1
49,1909,318.23,197.29,79.61,169.49,1,-1,-1,-1
49,1898,443.27,141.88,135.87,324.46,1,-1,-1,-1
50,1914,133.00,169.59,113.43,272.11,1,-1,-1,-1
50,1909,320.05,196.87,78.89,168.88,1,-1,-1,-1
50,1898,451.55,148.16,136.04,319.85,1,-1,-1,-1
51,1914,140.16,172.95,115.92,269.97,1,-1,-1,-1
51,1909,324.26,197.64,81.24,167.94,1,-1,-1,-1
51,1898,459.97,148.38,138.95,318.06,1,-1,-1,-1
52,1914,154.97,175.64,111.01,263.78,1,-1,-1,-1
52,1909,332.93,199.68,82.68,169.57,1,-1,-1,-1
52,1898,472.33,154.53,135.96,317.60,1,-1,-1,-1
53,1914,164.80,156.93,107.47,223.83,1,-1,-1,-1
53,1909,334.54,201.41,82.44,168.70,1,-1,-1,-1
53,1898,483.73,151.74,131.26,318.38,1,-1,-1,-1
54,1914,177.50,175.97,102.62,232.47,1,-1,-1,-1
54,1909,341.42,196.16,79.67,170.33,1,-1,-1,-1
54,1898,492.80,151.94,129.31,315.25,1,-1,-1,-1
55,1918,482.46,201.48,57.59,152.30,1,-1,-1,-1
55,1914,186.19,185.98,96.29,237.40,1,-1,-1,-1
55,1909,347.87,194.89,76.48,171.47,1,-1,-1,-1
55,1898,505.75,146.29,125.93,317.20,1,-1,-1,-1
56,1918,490.52,199.23,71.98,163.41,1,-1,-1,-1
56,1914,195.71,178.78,96.25,243.17,1,-1,-1,-1
56,1909,350.44,194.49,73.07,164.84,1,-1,-1,-1
56,1898,515.92,143.45,119.47,315.37,1,-1,-1,-1
57,1918,492.97,200.35,77.90,161.78,1,-1,-1,-1
57,1914,204.38,175.07,94.36,246.15,1,-1,-1,-1
57,1909,357.60,199.26,72.96,163.75,1,-1,-1,-1
57,1898,523.31,146.93,116.72,314.63,1,-1,-1,-1
58,1918,495.00,203.83,77.19,156.83,1,-1,-1,-1
58,1914,211.07,172.09,98.27,251.19,1,-1,-1,-1
58,1909,362.34,202.69,73.53,166.24,1,-1,-1,-1
58,1898,532.36,151.77,112.93,311.10,1,-1,-1,-1
59,1918,496.04,213.44,75.94,152.39,1,-1,-1,-1
59,1914,219.17,174.35,108.12,252.16,1,-1,-1,-1
59,1909,367.25,198.54,72.83,168.27,1,-1,-1,-1
59,1898,542.03,147.49,105.62,311.82,1,-1,-1,-1
60,1918,502.51,214.64,71.52,147.24,1,-1,-1,-1
60,1914,228.99,173.82,117.67,252.77,1,-1,-1,-1
60,1909,369.13,200.32,75.75,169.77,1,-1,-1,-1
60,1898,541.29,153.01,104.58,313.03,1,-1,-1,-1
61,1918,511.59,213.29,68.64,144.23,1,-1,-1,-1
61,1914,232.05,178.11,126.04,252.04,1,-1,-1,-1
61,1909,370.03,196.66,76.69,164.59,1,-1,-1,-1
61,1898,538.97,153.66,105.02,315.72,1,-1,-1,-1
62,1918,515.25,206.12,65.42,143.18,1,-1,-1,-1
62,1914,232.84,184.63,130.01,252.16,1,-1,-1,-1
62,1909,371.68,200.98,75.87,163.68,1,-1,-1,-1
62,1898,542.61,162.36,102.47,308.61,1,-1,-1,-1
63,1918,525.69,204.20,60.76,142.20,1,-1,-1,-1
63,1914,243.18,182.83,126.42,253.92,1,-1,-1,-1
63,1909,382.36,202.96,73.19,167.19,1,-1,-1,-1
63,1898,541.88,171.69,101.07,298.56,1,-1,-1,-1
64,1918,529.70,206.31,56.82,140.46,1,-1,-1,-1
64,1914,260.25,179.50,117.29,257.08,1,-1,-1,-1
64,1909,383.14,200.60,70.94,165.62,1,-1,-1,-1
65,1918,534.10,208.06,54.54,139.57,1,-1,-1,-1
65,1914,276.53,174.32,109.08,259.10,1,-1,-1,-1
65,1909,390.47,202.97,71.62,165.07,1,-1,-1,-1
66,1918,538.47,208.97,54.94,138.33,1,-1,-1,-1
66,1914,288.73,172.22,104.43,265.29,1,-1,-1,-1
66,1909,398.32,201.81,71.74,165.82,1,-1,-1,-1
67,1918,546.22,214.36,52.28,134.72,1,-1,-1,-1
67,1914,301.23,155.06,100.84,242.64,1,-1,-1,-1
67,1909,398.81,200.90,75.71,164.60,1,-1,-1,-1
68,1918,551.40,216.77,54.22,136.01,1,-1,-1,-1
68,1914,309.53,174.13,100.85,246.13,1,-1,-1,-1
68,1909,404.23,201.22,73.73,162.08,1,-1,-1,-1
69,1918,555.57,220.91,55.01,130.60,1,-1,-1,-1
69,1914,316.11,179.34,102.34,251.85,1,-1,-1,-1
69,1909,409.53,201.98,76.04,166.03,1,-1,-1,-1
70,1918,558.36,220.45,56.36,131.37,1,-1,-1,-1
70,1914,323.24,174.94,103.43,258.49,1,-1,-1,-1
70,1909,410.13,199.01,76.63,171.38,1,-1,-1,-1
71,1918,558.12,217.98,64.32,134.40,1,-1,-1,-1
71,1914,327.56,181.05,104.89,255.20,1,-1,-1,-1
71,1909,418.31,200.16,76.00,169.73,1,-1,-1,-1
